18	5193
1	40
1	40
1	40
1	122
23	8867
1	279
1	40
1	52
1	40
2	104
4	240
4	240
1	40
7	1600
1	40
1	40
1	40
1	40
1	72
1	40
2	104
1	40
1	44
1	44
1	40
1	40
1	40
13	1509
1	40
1	72
1	40
3	180
1	40
1	40
4	184
17	2068
1	40
1	40
1	546
1	40
1	48
1	44
1	40
2	96
1	56
2	100
1	62
1	72
1	44
2	96
1	40
1	40
1	74
1	40
1	40
1	44
2	120
1	40
1	446
1	44
1	60
1	40
1	44
1	40
1	56
1	122
1	56
1	40
1	40
1	132
1	40
1	57
1	40
1	40
1	40
1	40
1	40
2	96
8	352
1	40
1	40
1	40
1	40
1	40
1	210
2	96
1	40
1	40
21	11447
1	74
1	40
1	44
3	152
1	445
1	40
1	258
1	40
1	60
1	40
31	1884
1	44
11	2629
1	40
1	40
1	40
24	2934
2	64
1	40
1	44
7	555
1	40
2	96
1	40
1	44
1	40
1	40
1	40
1	40
1	40
4	216
1	40
1	40
1	40
18	2872
1	40
1	436
1	44
1	40
1	40
4	216
1	48
1	40
3	152
1	444
1	40
1	44
1	40
1	443
1	40
1	74
2	96
1	63
3	228
1	40
2	96
1	48
1	40
1	40
1	40
1	40
1	40
1	40
1	63
1	52
1	230
1	131
1	60
1	40
1	40
1	40
1	444
1	40
1	44
1	40
1	40
2	115
1	40
1	63
1	40
1	40
1	40
1	131
5	220
2	96
1	40
2	96
3	152
1	44
1	40
1	40
1	40
2	104
24	6783
2	173
10	4433
1	40
1	40
1	40
1	44
1	40
1	40
1	446
1	445
1	32
1	40
7	448
1	56
1	40
1	44
1	69
1	40
1	40
1	40
1	44
1	53
1	40
1	56
2	96
2	128
1	40
1	132
1	60
1	40
1	40
1	40
1	40
1	122
1	56
13	1584
1	40
6	1979
1	40
1	89
1	40
1	40
1	75
2	104
1	40
1	40
1	117
1	40
1	439
2	104
1	40
1	40
1	40
1	32
1	40
1	32
2	104
3	180
1	40
3	152
2	96
1	79
1	44
1	40
1	40
2	96
1	444
2	96
1	444
1	40
1	40
1	447
1	40
1	44
1	56
1	40
1	76
1	57
1	44
1	76
1	44
1	40
1	44
2	96
1	40
23	4143
2	168
1	74
1	40
1	60
1	40
1	40
1	40
1	44
1	63
1	40
1	44
1	40
1	135
1	32
1	40
2	96
1	40
12	1755
1	40
1	44
1	32
1	69
1	57
1	40
3	152
1	122
1	40
1	74
1	44
1	56
1	40
1	44
10	773
1	40
1	44
5	280
1	122
2	96
1	40
1	86
1	44
1	40
1	40
1	40
1	40
1	40
1	44
1	444
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	76
4820	251760
1	74
1	44
2	96
1	132
1	40
1	40
1	40
1	40
1	334
1	56
1	40
1	44
1	40
1	57
1	552
8	364
1	44
1	40
1	48
1	40
1	40
1	442
1	40
1	40
3	152
1	40
1	40
1	40
1	40
1	40
16	5354
2	73
1	44
1	40
11	8257
1	74
1	40
1	40
1	40
1	443
1	40
2	104
1	40
1	40
1	32
1	40
1	40
1	44
2	96
1	44
1	40
1	44
1	40
1	40
1	40
9	1469
1	60
1	40
4733	6538976
3	152
1	40
1	32
1	40
3	164
1	32
1	122
1	446
1	40
1	40
4	232
1	40
1	84
1	444
1	441
1	115
1	40
1	40
1	44
4	240
1	40
2	96
1	60
1	40
1	44
1	40
1	115
1	40
1	40
1	40
1	40
2	96
1	40
2	96
6	684
3	132
1	40
1	44
1	40
1	40
4	240
2	96
2	104
1	48
1	52
1	73
1	40
1	40
1	620
1	40
3	152
1	40
1	40
1	40
2	112
9	912
1	40
1	40
1	440
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	48
1	44
1	40
1	44
1	444
1	40
1	122
1	56
1	40
1	122
1	40
1	44
1	44
1	32
1	40
1	40
1	53
1	40
1	40
1	44
1	76
1	40
1	40
4	172
1	40
2	100
1	40
1	44
1	80
1	257
1	40
1	40
1	69
2	96
1	40
2	104
1	44
9	1008
2	96
1	58
1	40
1	40
1	60
1	40
2	80
1	40
1	40
13	1041
1	40
1	40
1	40
1	58
1	40
1	118
2	80
1	44
2	96
1	40
1	40
1	32
1	40
1	40
1	40
1	70
1	203
1	63
1	40
1	40
1	40
1	40
1	74
1	79
1	40
1	124
1	44
1	443
1	40
1	40
1	549
1	32
1	40
1	44
1	40
1	40
1	40
2	104
1	44
2	96
1	40
1	56
1	40
1	40
1	173
1	241
1	60
1	40
1	40
1	74
1	40
1	44
1	69
1	40
1	48
3	152
1	40
1	40
1	40
12	984
1	40
1	40
2	96
1	69
5	300
1	40
1	40
1	52
1	63
1	44
1	40
1	40
1	40
3	152
2	96
1	71
7	2471
1	44
1	40
1	63
2	64
1	32
1	40
1	40
1	74
1	44
1	92
1	40
1	40
19	8130
1	44
1	52
1	40
1	40
1	442
1	44
1	32
1	40
1	40
1	40
1	44
1	40
1	40
1	32
1	40
1	40
1	40
1	40
1	79
1	40
1	241
1	40
1	40
1	32
6	309
1	44
2	96
1	40
1	40
1	40
1	56
1	40
1	40
1	32
1	58
1	40
3	180
4	240
1	40
1	44
1	80
1	40
1	40
1	40
1	40
1	40
1	40
1	60
1	40
1	40
1	40
1	844
1	48
1	40
1	44
1	79
1	40
1	40
1	40
1	40
1	40
1	44
1	40
1	40
1	40
1	40
1	40
1	40
1	230
1	262
1	57
1	40
1	40
1	71
2	96
2	96
1	40
1	40
1	40
4	410
1	40
1	40
1	57
1	40
1	73
1	446
1	71
1	122
1	32
2	96
1	40
1	44
1	32
1	40
1	122
1	40
1	40
1	40
1	40
1	351
1	244
1	40
1	40
1	40
1	40
2	96
1	40
1	140
1	44
1	40
1	40
1	40
1	40
1	40
3	152
1	40
1	40
2	96
1	52
1	40
1	40
1	40
1	40
1	40
1	40
1	40
10	1590
1	44
1	44
1	44
1	40
1	52
1	40
1	40
1	40
1	40
1	44
1	40
1	40
1	69
1	40
1	122
3	228
1	171
1	56
1	40
1	40
1	69
1	40
1	40
5	756
1	122
1	40
1	40
1	608
1	40
1	40
1	44
1	44
1	40
1	32
1	44
1	56
1	40
1	40
1	80
1	48
1	107
1	40
1	40
1	40
1	40
1	44
1	40
1	32
1	44
1	40
1	40
2	96
4	240
1	40
1	40
1	40
1	362
1	40
1	57
1	40
1	40
5	431
1	67
1	32
11	1761
1	40
1	40
1	40
1	132
6	3862
1	44
1	124
1	445
1	83
4	555
1	44
9	780
1	40
1	40
2	96
1	60
1	40
1	40
1	60
1	40
1	40
1	40
1	40
1	40
1	32
1	443
2	96
1	40
9	372
1	44
1	40
1	564
1	40
1	79
1	549
1	69
1	122
1	40
1	40
3	152
1	40
1	40
5	1800
1	82
1	40
1	40
1	40
6	309
1	40
1	44
1	40
1	40
2	96
1	44
1	40
1	44
1	63
1	121
3	152
1	40
1	40
2	73
4	240
4	240
1	40
1	32
2	96
1	40
1	40
1	69
2	96
1	40
2	96
1	40
1	44
1	40
1	44
1	40
1	40
2	80
1	122
1	40
1	40
1	40
1	40
1	736
1	32
1	40
1	40
1	40
1	444
3	180
1	44
1	40
1	74
1	32
1	40
1	57
1	40
1	40
1	77
1	69
2	96
1	40
2	80
1	40
1	40
1	44
1	75
3	152
1	40
1	74
1	40
9	576
1	57
1	40
1	63
1	447
1	40
1	40
1	76
2	120
1	40
1	40
3	152
1	91
1	221
1	40
1	40
1	40
3	152
1	40
1	40
1	44
1	44
2	96
1	74
1	40
1	40
8	352
1	40
1	221
1	69
8	352
1	40
1	40
1	44
1	40
1	58
2	96
1	44
1	40
1	80
1	56
1	40
1	40
1	40
1	57
1	74
1	40
1	80
1	44
1	40
1	40
3	180
1	40
1	40
1	40
1	56
1	40
1	75
1	40
7	531
1	441
12	1055
1	40
1	40
2	96
2	120
1	40
1	104
1	40
1	48
11	7059
1	40
1	40
1	40
1	122
1	40
12	5503
1	48
2	96
1	32
1	40
4	240
1	57
1	40
1	40
1	241
1	445
1	40
1	443
1	52
3	184
4	172
1	40
1	40
1	145
1	44
1	40
1	52
1	445
1	40
1	32
1	40
1	40
1	40
1	40
1	40
1	40
2	73
1	44
1	40
1	40
1	40
1	44
1	362
1	40
1	122
1	163
1	44
1	44
1	40
1	159
1	40
1	40
1	63
3	228
2	96
1	79
1	443
1	57
1	40
7	958
1	51
1	40
4	240
1	40
1	40
1	44
1	52
1	40
1	44
1	40
4	240
1	64
1	132
1	60
1	44
1	56
2	104
1	40
1	40
1	44
1	40
1	60
1	40
1	163
1	60
1	40
1	40
1	40
1	262
5	300
1	40
2	80
1	40
1	40
3	180
1	40
1	44
1	69
1	40
1	40
21	8284
1	40
1	40
1	40
1	40
1	40
1	40
1	44
1	40
1	40
1	40
19	5561
1	40
1	44
1	44
1	40
1	40
1	440
2	96
1	40
3	180
1	40
1	442
1	56
1	122
1	79
1	40
1	40
1	122
1	77
1	40
1	40
1	40
1	241
1	40
1	40
1	40
1	92
1	52
1	40
1	40
1	40
3	152
1	40
1	40
1	44
1	92
1	40
3	87
3	87
2	96
1	40
1	79
2	96
1	40
1	40
1	40
1	40
1	44
1	60
1	40
1	40
1	40
1	221
1	40
1	40
2	96
1	56
1	118
1	56
1	40
1	436
1	40
1	40
2	96
1	57
1	40
1	40
1	44
1	40
1	74
1	40
1	40
1	442
1	40
7	915
1	40
1	122
1	70
1	32
3	228
1	40
1	85
1	48
1	40
1	52
1	40
17	2255
1	135
1	71
1	44
2	80
1	40
1	40
1	40
1	40
1	40
1	71
1	40
1	40
1	74
1	40
2	120
1	445
1	40
1	44
1	44
1	40
1	44
1	40
1	57
1	40
1	40
1	75
1	44
1	40
1	40
1	40
1	40
1	69
10	4433
1	40
1	40
1	40
2	73
1	32
1	40
17	2151
1	122
1	40
3	156
1	74
13	11844
1	32
1	32
1	40
1	40
9	714
1	85
1	40
1	76
1	40
1	40
1	44
1	79
1	40
1	447
1	40
1	131
1	69
1	44
1	40
1	40
2	96
3	152
1	60
1	199
1	40
9	4952
1	40
8	450
1	83
1	40
1	40
1	40
1	60
1	40
1	44
1	56
1	40
1	40
1	44
9	522
1	40
1	32
2	96
51	4573
1	60
1	44
1	40
4	240
4	240
4	240
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	44
1	40
11	4606
1	40
1	40
1	40
1	40
1	40
13	8626
1	40
1	32
10	960
17	3202
1	118
1	44
2	96
1	40
1	40
1	40
11	5959
1	104
1	44
1	40
1	40
13	2505
1	40
1	40
1	40
18	4937
2	96
1	40
1	44
1	40
6	2869
1	44
2	128
1	40
1	44
14	7088
1	40
1	122
1	40
1	40
1	444
1	32
1	40
1	40
1	40
1	40
1	40
1	44
1	40
11	2031
1	44
1	217
1	40
2	88
1	60
1	122
1	44
1	57
1	85
2	104
1	32
1	40
2	96
1	217
1	32
1	40
1	40
1	40
1	70
1	44
9	2384
1	76
1	44
2	96
1	57
1	40
1	40
1	632
7	420
1	48
1	40
1	96
1	40
1	56
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	69
1	122
1	40
1	122
4	201
1	40
1	69
1	40
1	62
1	40
1	40
1	40
1	40
1	60
1	79
1	32
1	40
1	44
1	69
1	233
1	40
1	44
1	40
2	73
1	44
1	40
1	134
1	56
1	40
1	40
1	40
1	44
1	135
1	40
1	69
1	76
8	740
1	44
1	40
1	69
1	40
1	40
1	48
1	40
1	40
2	73
1	40
2	96
1	57
1	60
1	40
1	40
1	40
1	40
753	80616
1	48
1	40
1	40
1	40
1	60
1	40
1	57
1	40
1	40
2	96
1	40
1	40
1	32
1	40
2	80
1	40
1	40
1	44
1	442
1	40
1	40
5	300
1	40
1	40
1	32
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
2	96
1	40
1	44
1	40
3	152
2	96
1	40
1	40
1	40
1	40
1	83
1	32
2	96
1	122
2	120
1	44
1	40
1	60
1	44
1	32
1	436
6	395
1	32
1	122
1	40
1	40
2	120
1	44
6	308
2	104
1	44
1	44
1	68
1	40
1	44
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	56
1	40
3	152
1	57
1	40
1	40
1	40
1	40
1	40
1	44
1	564
1	232
1	40
1	57
3	152
1	40
1	40
1	122
1	40
1	232
1	122
1	44
1	40
1	199
9	2702
1	40
1	32
1	44
1	57
1	445
1	40
1	40
1	44
1	40
8	1502
1	32
1	40
1	40
1	40
1	40
1	40
8	352
1	230
1	40
1	122
1	40
1	40
1	56
1	40
1	60
1	40
1	74
1	40
1	74
1	40
3	152
1	44
1	40
1	44
2	104
1	32
1	40
1	40
1	32
21	20389
1	63
1	44
2	120
2	112
1	40
1	40
1	63
3	152
1	40
1	32
64	5291
2	84
2	96
1	40
1	226
1	40
1	40
1	40
1	40
1	52
1	44
1	442
1	40
1	40
1	58
1	44
3	152
1	40
1	44
1	40
1	40
1	40
2	96
1	40
1	63
1	52
1	40
4	939
1	40
1	258
1	40
1	40
1	40
1	40
5	412
1	80
2	96
1	40
3	132
1	32
1	44
1	40
1	52
1	40
1	40
1	74
1	40
1	44
1	40
1	74
1	71
1	40
1	40
1	48
1	44
1	40
1	52
1	40
1	40
1	40
1	233
1	44
2	96
1	44
1	40
1	44
1	40
1	44
1	40
1	72
1	40
1	40
1	57
1	40
1	44
1	40
1	40
5	300
1	40
1	60
1	443
1	40
2	96
1	44
1	40
9	5583
1	40
1	79
1	40
1	40
4	172
1	40
1	40
1	40
1	40
1	40
1	32
1	40
1	40
6	434
1	32
1	69
4	240
1	40
19	18579
1	40
1	40
1	40
1	32
1	40
1	40
1	40
1	40
2	96
1	40
1	40
1	44
1	40
1	40
1	732
1	40
1	552
2	96
1	40
2	80
1	80
1	73
1	40
2	96
1	230
105	59564
1	40
1	40
1	124
1	57
1	44
1	58
1	40
1	40
4	240
1	32
1	40
1	32
4	224
1	40
1	40
1	44
1	69
2	104
1	40
1	40
1	40
1	40
1	40
6	364
1	40
1	44
1	40
1	32
23	3333
1	40
1	32
1	40
3	214
1	40
2	96
8	480
1	40
2	120
1	40
1	40
1	60
1	40
1	40
1	40
3	152
1	40
18	2123
1	40
1	40
1	32
1	40
1	445
1	445
1	221
1	40
1	93
1	40
1	60
1	40
3	152
1	40
1	40
1	40
1	40
1	40
1	32
8	352
1	40
3	156
1	40
1	230
1	40
1	32
1	213
1	40
1	40
1	40
1	122
1	443
1	44
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	44
11	7703
1	122
1	40
1	63
8	352
1	82
1	438
1	40
3	164
1	40
1	141
3	152
2	96
1	60
2	96
1	40
1	40
1	298
1	40
1	44
12	5652
1	40
2	111
1	40
2	104
1	40
1	44
1	56
1	445
1	40
1	40
1	44
1	40
1	40
1	40
1	44
1	241
1	40
4	216
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	44
1	53
1	40
1	63
1	40
1	44
1	32
1	40
2	96
1	56
195	151776
14	5123
1	40
1	40
1	231
4	216
1	63
1	44
1	40
6	455
1	44
1	56
1	40
1	40
1	40
1	44
1	40
1	72
1	87
1	40
1	40
1	40
1	40
1	40
4	240
1	32
1	436
1	44
1	44
3	164
1	40
1	44
1	40
1	32
1	40
1	40
2	96
1	40
1	445
1	40
1	40
1	40
1	255
1	71
1	40
1	40
1	32
1	40
29	29469
1	40
1	40
1	44
2	104
6	309
1	40
1	40
10	616
1	40
1	56
1	93
1	40
1	52
1	40
1	40
3	180
1	40
1	44
1	44
2	84
1	40
2	96
1	40
1	40
1	40
8	949
1	32
1	40
1	40
1	40
1	40
1	40
1	146
1	32
1	40
1	40
1	40
1	40
1	44
1	40
1	40
1	40
1	40
1	40
1	44
1	40
1	40
1	40
3	180
1	40
1	40
1	40
1	40
1	40
1	436
1	221
1	44
1	40
1	111
1	443
1	40
1	40
9	702
1	40
95	130102
1	69
1	40
1	40
1	40
3	180
1	40
2	104
1	40
1	40
1	40
1	40
1	40
1	132
1	404
1	40
1	40
1	40
1	40
1	40
2	96
1	226
1	40
1	56
1	40
1	40
1	40
13	2576
1	445
1	40
1	40
1	40
1	77
1	44
1	40
1	40
15	5282
11	6897
1	40
1	40
1	40
1	40
1	44
1	57
1	40
3	152
1	60
1	40
2	120
1	44
1	40
3	152
1	40
1	40
1	40
1	40
1	40
1	32
1	40
1	44
1	40
2	73
1	80
1	40
1	40
2	80
2	96
1	40
1	80
1	40
1	40
1	40
1	40
1	74
1	40
1	443
1	44
1	444
1	135
7	2748
1	445
1	810
1	40
1	52
1	40
1	48
8	480
1	44
1	40
1	40
1	40
1	62
1	69
1	40
1	40
1	40
1	44
1	40
1	74
1	445
1	40
1	40
6	813
1	96
1	40
1	40
1	40
346	473790
1	125
1	32
1	40
1	32
1	44
2	96
1	445
1	40
1	40
1	40
1	44
1	40
1	44
3	152
1	40
1	40
1	32
1	63
1	60
1	40
1	40
1	40
1	73
1	40
1	40
1	40
1	68
1	40
1	74
1	40
2	96
1	32
1	40
1	40
1	40
2	96
1	40
1	40
2	88
1	40
1	122
1	60
1	40
6	310
1	44
1	76
1	40
1	40
1	40
1	56
1	44
1	40
1	40
1	40
4	240
3	180
1	58
1	40
1	40
1	44
1	40
1	40
1	122
3	152
1	40
1	40
1	438
1	122
1	40
2	104
1	40
1	40
1	44
1	44
1	40
1	58
1	40
1	40
1	654
2	96
1	439
1	40
1	40
1	40
1	44
1	57
27	4100
1	126
1	40
1	40
1	69
1	32
4	216
9	4885
1	44
1	44
1	44
1	40
1	40
1	40
9	702
1	44
1	40
1	40
2	80
3	152
1	436
1	40
1	56
1	32
1	118
1	40
1	40
1	40
1	70
1	40
1	40
1	85
1	40
1	32
1	40
1	40
1	40
1	40
3	152
1	40
1	40
1	57
1	40
1	40
1	44
1	40
1	40
1	40
1	40
1	40
2	116
1	40
1	40
1	44
1	57
1	40
1	40
1	74
26	2673
1	40
1	44
1	40
1	40
1	239
1	32
1	135
1	57
1	63
1	40
1	52
1	57
1	60
1	40
1	32
6	422
1	40
1	40
1	444
1	40
1	40
1	32
2	96
1	44
8	352
1	40
1	40
1	40
6	639
1	40
1	308
1	56
1	32
1	122
45	56912
1	74
1	443
1	444
1	40
1	57
2	96
1	72
1	754
1	63
1	69
1	48
1	40
1	40
1	80
1	40
1	40
3	160
1	40
1	56
1	60
1	44
1	40
1	57
1	40
1	40
1	44
1	40
1	44
1	74
1	32
1	40
1	443
1	40
1	40
1	40
1	40
13	2473
4	240
2	96
1	40
1	40
1	40
1	40
1	44
1	40
2	120
1	40
1	441
1	40
1	40
1	40
2	505
1	40
1	40
1	40
1	40
1	40
1	40
1	44
21	5365
1	40
1	40
1	73
1	40
1	60
1	75
1	44
1	40
1	40
1	40
1	40
4	240
1	40
1	40
1	40
1	848
1	40
1	435
1	89
1	40
1	40
1	40
1	439
1	40
1	40
1	40
1	44
1	40
1	32
1	32
1	52
1	44
1	32
1	44
1	40
10	3896
3	152
1	40
1	40
1	40
1	40
1	40
1	40
1	44
1	60
1	40
1	40
1	44
1	40
3	152
1	52
1	68
1	40
1	148
1	44
1	40
1	44
1	32
3	180
1	40
1	40
1	40
1	40
1	40
1	684
1	44
1	40
1	48
1	40
1	44
1	48
1	40
43	23337
2	96
1	40
1	32
1	40
1	44
1	40
2	100
1	40
1	40
1	40
7	420
1	40
1	40
8	352
1	40
1	44
1	40
1	52
1	74
1	40
1	69
1	44
1	40
1	40
1	57
1	242
1	230
1	40
1	120
1	40
1	40
1	40
1	56
1	444
1	40
1	40
1	40
1	44
1	40
2	96
1	40
1	56
1	40
1	40
1	120
1	40
1	40
1	75
1	40
1	63
1	40
1	40
1	69
1	40
1	44
1	80
1	32
1	40
1	44
1	40
1	44
1	56
1	40
13	3211
1	40
1	57
2	96
1	40
2	96
1	32
1	40
1	40
1	44
83	84684
1	40
1	276
1	40
1	40
1	60
3	152
2	120
2	96
1	44
1	40
1	40
1	44
1	40
1	40
1	56
1	84
1	52
1	40
1	40
1	230
1	40
1	40
1	40
1	40
1	60
1	40
1	44
2	135
5	300
1	44
1	40
1	44
1	40
1	230
1	74
1	44
1	44
1	40
1	40
1	40
1	40
1	68
1	443
2	96
1	40
1	40
1	75
1	145
1	44
1	40
1	40
1	40
2	104
1	40
1	40
1	40
3	152
44	60521
1	40
1	40
1	40
1	44
1	328
1	40
4	240
1	44
7	4314
2	104
1	40
1	40
1	40
1	40
1	40
1	40
1	74
1	59
1	40
1	40
1	60
11	1052
1	40
3	152
1	44
1	44
1	40
1	57
1	130
1	72
1	40
1	40
1	40
1	40
1	40
1	44
1	40
1	78
1	40
1	40
1	40
1	44
1	40
1	40
1	40
1	48
1	40
1	40
1	40
1	57
1	132
1	44
1	40
1	40
1	44
1	40
1	44
2	64
1	32
1	40
1	44
1	69
1	40
1	77
1	40
1	40
1	44
1	44
1	40
1	40
1	40
1	40
1	40
1	32
1	40
1	40
1	60
2	111
1	40
1	44
1	40
1	44
1	40
1	40
2	96
1	40
1	40
1	57
1	40
1	40
1	40
1	40
1	44
3	144
1	32
1	448
1	40
1	44
1	56
1	122
1	40
1	44
1	44
1	44
1	40
1	40
108	148104
1	44
1	60
1	40
2	96
1	40
1	40
1	40
1	40
1	40
1	48
2	96
1	40
1	40
1	40
15	4018
1	32
1	44
1	40
1	40
1	40
1	40
2	96
2	96
1	122
1	40
7	4612
9	4085
1	40
2	96
1	40
14	4050
1	40
1	443
1	40
1	40
1	40
1	44
1	40
1	40
3	152
1	135
1	135
2	80
1	40
2	104
2	64
1	74
1	48
1	32
1	40
1	40
2	104
1	40
1	32
1	69
3	144
1	80
1	40
1	40
1	40
3	156
1	69
1	40
13	4236
1	122
10	6110
1	40
1	44
53	68127
1	40
1	40
1	40
2	96
1	32
1	40
1	40
1	74
1	40
3	152
1	443
1	444
1	40
1	40
1	40
1	40
1	40
1	73
1	40
1	40
1	40
1	40
1	40
1	40
1	44
1	40
1	40
1	48
1	230
1	44
1	122
2	96
1	63
1	40
1	40
14	5841
2	96
1	40
1	40
1	444
1	443
1	40
1	40
1	57
2	96
1	40
1	60
1	44
1	40
1	40
1	44
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	44
1	44
1	40
1	44
1	48
1	82
1	40
1	40
3	152
1	85
1	56
1	40
1	40
1	32
1	40
1	40
1	40
1	52
1	32
1	56
1	40
1	40
1	40
9	728
2	96
2	210
3	132
1	40
1	40
1	40
2	96
1	40
1	57
8	2714
1	32
1	40
1	40
2	96
1	40
1	122
1	40
1	44
1	40
1	56
1	40
1	40
1	57
1	56
1	44
1	84
1	40
1	447
1	40
1	40
1	40
1	40
1	40
1	40
1	75
1	40
3	152
2	92
1	56
1	40
1	40
1	68
1	40
4	469
1	44
2	120
1	44
3	152
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	74
1	231
1	40
1	152
1	40
1	40
1	40
1	252
1	32
2	104
1	40
1	132
1153	60367
1	79
1	40
1	162
1	193
3	152
1	40
1	48
1	40
1	58
1	236
3	144
1	40
1	85
1	40
1	40
1	40
8	352
1	40
1	122
1	56
1	63
1	40
1	444
1	40
1	40
1	40
5	300
1	63
1	40
1	44
1	40
8	352
1	40
1	40
8	1338
1	71
1	40
1	40
1	57
1	40
1	40
3	152
1	44
2	104
1	96
1	40
1	40
1	48
1	129
1	40
1	40
1	40
1	63
1	40
1	32
1	40
3	212
1	40
1	44
1	40
1	44
1	122
1	32
5	300
2	96
1	44
1	40
1	40
8	480
1	40
1	44
1	40
26	9087
1	40
1	40
1	44
1	40
1	40
1	122
5	236
3	180
1	40
1	32
3	164
18	2307
2	96
1	44
1	40
2	96
1	40
1	40
1	40
1	40
2	80
11	754
1	44
1	40
1	40
1	44
4	216
1	40
1	40
2	96
1	40
1	40
6	310
1	140
2	96
3	180
1	44
1	552
1	44
1	58
1	40
1	40
1	70
1	232
1	40
1	40
1	40
2	120
1	63
1	40
1	40
1	122
1	40
1	40
1	40
2	96
1	40
3	152
1	40
1	40
1	40
1	89
1	60
1	40
1	40
1	40
1	85
1	40
1	40
1	40
1	79
1	74
1	40
1	40
2	96
1	122
1	57
11	2400
10	6031
2	96
1	40
1	40
1	40
1	445
2	96
1	40
5	300
1	40
1	40
1	40
1	32
2	96
1	80
1	40
1	40
1	230
1	40
1	40
1	58
2	104
1	552
1	69
1	44
1	57
2	96
2	96
1	60
3	152
1	40
1	40
1	445
1	74
1	32
1	63
1	44
1	56
1	40
2	96
1	40
1	40
1	56
1	140
1	44
3	120
1	40
2	96
1	704
1	48
1	40
2	96
1	40
1	40
2	73
2	96
1	40
1	139
1	443
1	70
1	40
1	40
1	40
1	40
2	80
1	40
1	74
3	152
1	40
1	76
1	40
1	44
8	352
1	44
1	44
1	40
1	40
1	40
2	104
1	69
1	74
1	40
1	40
3	152
1	40
1	44
1	40
1	76
1	74
15	7652
1	40
1	44
1	40
1	63
2	96
1	40
3	132
1	44
1	180
1	40
3	120
1	40
1	40
1	40
2	96
1	444
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
6	501
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	258
1	40
1	247
1	44
1	40
1	40
1	141
2	128
1	44
1	69
1	40
1	44
1	40
3	156
1	73
1	76
1	40
1	40
1	74
1	44
1	40
1	44
1	122
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
5	455
1	40
2	96
1	40
1	40
1	40
1	40
1	40
1	37
11	8257
1	40
1	40
1	40
1	40
1	44
1	40
1	122
2	96
1	64
1	40
1	40
1	56
2	96
1	40
9417	526038
1	40
2	208
2	96
1	40
4	240
1	40
2	104
1	40
1	68
101	14464
1	32
1	134
1	32
1	74
1	40
1	44
1	44
1	40
1	40
1	40
1	44
1	40
1	445
1	40
1	40
1	40
1	63
1	60
1	40
1	48
1	40
1	40
1	125
1	40
1	120
1	40
1	122
1	40
1	32
1	73
3	144
1	74
1	79
1	40
1	40
1	44
1	40
1	40
1	40
1	92
1	445
1	72
1	40
8	759
1	57
1	40
1	40
10	3278
1	436
1	40
1	221
1	73
1	40
1	44
1	40
1	40
1	44
1	40
1	44
1	40
2	96
1	44
1	40
1	40
1	40
1	44
1	40
1	40
1	57
1	44
2	96
1	32
1	63
1	40
4	221
1	66
1	40
1	40
1	56
1	40
1	40
1	140
2	96
1	40
1	40
1	32
1	40
1	40
1	40
1	48
10	616
1	40
1	40
1	32
1	40
1	40
2	96
1	40
1	40
1	40
1	40
1	40
1	59
5	1484
1	32
1	40
2	96
1	40
1	40
1	40
1	40
1	40
1	40
1	444
2	112
5	300
1	40
1	44
8	792
1	188
1	40
21	26555
1	56
1	40
1	40
1	40
1	40
1	32
1	40
1	40
1	40
1	40
1	40
1	40
1	48
96	120670
1	40
1	40
1	40
1	122
1	40
1	48
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	40
1	44
1	44
1	40
1	241
1	116
1	40
1	40
1	40
1	52
1	40
4	240
4	240
1	40
1	40
1	40
1	40
2	96
2	96
1	40
2	96
1	40
4	240
1	40
1	40
394	544493
1790	99507
1	40
1	40
1	40
1	40
1	40
1	44
1	40
1	40
1	40
1	79
5	604
1	40
1	241
1	40
1	79
1	56
1	40
1	40
1	44
1	40
1	40
1	40
2	96
2	96
2	96
1	44
1	40
1	40
1	44
1	40
1	56
1	221
8	352
15	7652
1	40
2	96
1	101
1	80
1	44
1	52
1	122
1	32
1	56
1	40
1	72
1	40
1	40
1	40
1	52
1	40
1	40
1	122
1	99
1	40
1	75
1	40
2	96
1	40
1	32
3	164
1	74
1	58
1	122
1	40
2	449
1	40
1	44
1	40
1	60
1	439
1	44
1	40
1	40
1	40
1	122
1	40
1	40
1	40
1	40
1	40
1	564
1	40
1	40
3	152
1	40
1	40
1	40
1	40
1	68
1	32
1	135
1	48
1	40
1	40
1	40
1	40
1	40
1	40
1	52
1	40
1	40
2	96
1	32
1	40
1	40
1	44
7	7589
1	40
1	44
